date,state,district,bio_age_5_17,bio_age_17_
2025-12-25,CHHATTISGARH,DHAMTARI,634,427
2025-12-25,CHHATTISGARH,DURG,1023,847
2025-12-25,CHHATTISGARH,GARIYABAND,456,216
2025-12-25,CHHATTISGARH,GAURELA-PENDRA-MARWAHI,12,3
2025-12-25,CHHATTISGARH,JANJGIR - CHAMPA,0,9
2025-12-25,CHHATTISGARH,JANJGIR CHAMPA,0,2
2025-12-25,CHHATTISGARH,JANJGIR-CHAMPA,1307,922
2025-12-25,CHHATTISGARH,JASHPUR,558,320
2025-12-25,CHHATTISGARH,KABEERDHAM,480,95
2025-12-25,CHHATTISGARH,KANKER,376,236
2025-12-25,CHHATTISGARH,KAWARDHA,614,280
2025-12-25,CHHATTISGARH,KHAIRAGARH CHHUIKHADAN GANDAI,1,6
2025-12-25,CHHATTISGARH,KONDAGAON,415,314
2025-12-25,CHHATTISGARH,KORBA,503,434
2025-12-25,CHHATTISGARH,KORIYA,526,351
2025-12-25,CHHATTISGARH,MAHASAMUND,757,448
2025-12-25,CHHATTISGARH,MANENDRAGARH–CHIRMIRI–BHARATPUR,2,3
2025-12-25,CHHATTISGARH,MOHALLA-MANPUR-AMBAGARH CHOWKI,4,0
2025-12-25,CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,18,9
2025-12-25,CHHATTISGARH,MUNGELI,872,352
2025-12-25,CHHATTISGARH,NARAYANPUR,164,132
2025-12-25,CHHATTISGARH,RAIGARH,816,796
2025-12-25,CHHATTISGARH,RAIPUR,1925,1206
2025-12-25,CHHATTISGARH,RAJNANDGAON,1217,708
2025-12-25,CHHATTISGARH,SAKTI,9,6
2025-12-25,CHHATTISGARH,SARANGARH-BILAIGARH,4,11
2025-12-25,CHHATTISGARH,SUKMA,407,247
2025-12-25,CHHATTISGARH,SURAJPUR,680,883
2025-12-25,CHHATTISGARH,SURGUJA,1183,485
2025-12-25,CHHATTISGARH,UTTAR BASTAR KANKER,129,192
2025-12-25,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,1,4
2025-12-25,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,59,121
2025-12-25,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,1,4
2025-12-25,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,0,1
2025-12-25,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,0,1
2025-12-25,DAMAN & DIU,DAMAN,4,12
2025-12-25,DAMAN & DIU,DIU,0,9
2025-12-25,DAMAN AND DIU,DAMAN,19,17
2025-12-25,DAMAN AND DIU,DIU,7,3
2025-12-25,DELHI,CENTRAL DELHI,154,149
2025-12-25,DELHI,EAST DELHI,528,354
2025-12-25,DELHI,NAJAFGARH,1,3
2025-12-25,DELHI,NEW DELHI,19,13
2025-12-25,DELHI,NORTH DELHI,286,250
2025-12-25,DELHI,NORTH EAST,35,242
2025-12-25,DELHI,NORTH EAST DELHI,983,423
2025-12-25,DELHI,NORTH WEST DELHI,1122,1038
2025-12-25,DELHI,SHAHDARA,21,29
2025-12-25,DELHI,SOUTH DELHI,574,544
2025-12-25,DELHI,SOUTH WEST DELHI,474,345
2025-12-25,DELHI,WEST DELHI,467,449
2025-12-25,GOA,BARDEZ,0,1
2025-12-25,GOA,NORTH GOA,196,118
2025-12-25,GOA,SOUTH GOA,177,83
2025-12-25,GUJARAT,AHMADABAD,9,160
2025-12-25,GUJARAT,AHMEDABAD,1183,1359
2025-12-25,GUJARAT,AMRELI,278,249
2025-12-25,GUJARAT,ANAND,307,381
2025-12-25,GUJARAT,ARVALLI,227,98
2025-12-25,GUJARAT,BANAS KANTHA,2,9
2025-12-25,GUJARAT,BANASKANTHA,756,630
2025-12-25,GUJARAT,BHARUCH,356,241
2025-12-25,GUJARAT,BHAVNAGAR,434,424
2025-12-25,GUJARAT,BOTAD,61,38
2025-12-25,GUJARAT,CHHOTAUDEPUR,108,78
2025-12-25,GUJARAT,DAHOD,294,307
2025-12-25,GUJARAT,DEVBHUMI DWARKA,222,26
2025-12-25,GUJARAT,DOHAD,8,66
2025-12-25,GUJARAT,GANDHINAGAR,201,252
2025-12-25,GUJARAT,GIR SOMNATH,347,81
2025-12-25,GUJARAT,JAMNAGAR,319,269
2025-12-25,GUJARAT,JUNAGADH,437,541
2025-12-25,GUJARAT,KACHCHH,502,401
2025-12-25,GUJARAT,KHEDA,333,334
2025-12-25,GUJARAT,MAHESANA,304,277
2025-12-25,GUJARAT,MAHISAGAR,97,48
2025-12-25,GUJARAT,MORBI,126,37
2025-12-25,GUJARAT,NARMADA,61,117
2025-12-25,GUJARAT,NAVSARI,104,102
2025-12-25,GUJARAT,PANCH MAHALS,0,3
2025-12-25,GUJARAT,PANCHMAHALS,316,424
2025-12-25,GUJARAT,PATAN,221,215
2025-12-25,GUJARAT,PORBANDAR,61,90
2025-12-25,GUJARAT,RAJKOT,378,450
2025-12-25,GUJARAT,SABAR KANTHA,0,7
2025-12-25,GUJARAT,SABARKANTHA,188,371
2025-12-25,GUJARAT,SURAT,1083,766
2025-12-25,GUJARAT,SURENDRA NAGAR,248,289
2025-12-25,GUJARAT,SURENDRANAGAR,1,8
2025-12-25,GUJARAT,TAPI,65,93
2025-12-25,GUJARAT,THE DANGS,66,52
2025-12-25,GUJARAT,VADODARA,694,672
2025-12-25,GUJARAT,VALSAD,185,182
2025-12-25,HARYANA,AMBALA,133,270
2025-12-25,HARYANA,BHIWANI,262,304
2025-12-25,HARYANA,CHARKHI DADRI,23,46
2025-12-25,HARYANA,FARIDABAD,444,416
2025-12-25,HARYANA,FATEHABAD,114,192
2025-12-25,HARYANA,GURGAON,289,292
2025-12-25,HARYANA,HISAR,218,288
2025-12-25,HARYANA,JHAJJAR,198,205
2025-12-25,HARYANA,JIND,362,497
2025-12-25,HARYANA,KAITHAL,143,208
2025-12-25,HARYANA,KARNAL,326,466
2025-12-25,HARYANA,KURUKSHETRA,113,297
2025-12-25,HARYANA,MAHENDRAGARH,282,213
2025-12-25,HARYANA,MEWAT,290,240
2025-12-25,HARYANA,PALWAL,397,302
2025-12-25,HARYANA,PANCHKULA,101,132
2025-12-25,HARYANA,PANIPAT,81,136
2025-12-25,HARYANA,REWARI,245,177
2025-12-25,HARYANA,ROHTAK,186,275
2025-12-25,HARYANA,SIRSA,263,399
2025-12-25,HARYANA,SONIPAT,259,299
2025-12-25,HARYANA,YAMUNA NAGAR,153,292
2025-12-25,HARYANA,YAMUNANAGAR,0,6
2025-12-25,HIMACHAL PRADESH,BILASPUR,32,67
2025-12-25,HIMACHAL PRADESH,CHAMBA,62,84
2025-12-25,HIMACHAL PRADESH,HAMIRPUR,71,69
2025-12-25,HIMACHAL PRADESH,KANGRA,306,273
2025-12-25,HIMACHAL PRADESH,KINNAUR,6,11
2025-12-25,HIMACHAL PRADESH,KULLU,36,58
2025-12-25,HIMACHAL PRADESH,LAHUL & SPITI,1,9
2025-12-25,HIMACHAL PRADESH,LAHUL AND SPITI,3,3
2025-12-25,HIMACHAL PRADESH,MANDI,122,203
2025-12-25,HIMACHAL PRADESH,SHIMLA,79,103
2025-12-25,HIMACHAL PRADESH,SIRMAUR,94,82
2025-12-25,HIMACHAL PRADESH,SOLAN,82,117
2025-12-25,HIMACHAL PRADESH,UNA,81,95
2025-12-25,JAMMU & KASHMIR,BADGAM,1,0
2025-12-25,JAMMU & KASHMIR,JAMMU,0,1
2025-12-25,JAMMU & KASHMIR,KUPWARA,0,1
2025-12-25,JAMMU & KASHMIR,RAJAURI,0,1
2025-12-25,JAMMU AND KASHMIR,ANANTNAG,1411,218
2025-12-25,JAMMU AND KASHMIR,BADGAM,43,106
2025-12-25,JAMMU AND KASHMIR,BANDIPORE,230,58
2025-12-25,JAMMU AND KASHMIR,BARAMULA,365,229
2025-12-25,JAMMU AND KASHMIR,BUDGAM,153,18
2025-12-25,JAMMU AND KASHMIR,DODA,88,88
2025-12-25,JAMMU AND KASHMIR,GANDERBAL,236,39
2025-12-25,JAMMU AND KASHMIR,JAMMU,329,260
2025-12-25,JAMMU AND KASHMIR,KARGIL,17,7
2025-12-25,JAMMU AND KASHMIR,KATHUA,171,109
2025-12-25,JAMMU AND KASHMIR,KISHTWAR,66,52
2025-12-25,JAMMU AND KASHMIR,KULGAM,28,7
2025-12-25,JAMMU AND KASHMIR,KUPWARA,296,142
2025-12-25,JAMMU AND KASHMIR,LEH,9,2
2025-12-25,JAMMU AND KASHMIR,PULWAMA,151,116
2025-12-25,JAMMU AND KASHMIR,PUNCH,256,139
2025-12-25,JAMMU AND KASHMIR,RAJOURI,233,144
2025-12-25,JAMMU AND KASHMIR,RAMBAN,109,44
2025-12-25,JAMMU AND KASHMIR,REASI,121,86
2025-12-25,JAMMU AND KASHMIR,SAMBA,21,5
2025-12-25,JAMMU AND KASHMIR,SHUPIYAN,69,47
2025-12-25,JAMMU AND KASHMIR,SRINAGAR,341,288
2025-12-25,JAMMU AND KASHMIR,UDHAMPUR,167,198
2025-12-25,JHARKHAND,BOKARO,322,356
2025-12-25,JHARKHAND,CHATRA,167,180
2025-12-25,JHARKHAND,DEOGHAR,185,179
2025-12-25,JHARKHAND,DHANBAD,386,529
2025-12-25,JHARKHAND,DUMKA,124,188
2025-12-25,JHARKHAND,EAST SINGHBHUM,249,293
2025-12-25,JHARKHAND,GARHWA,215,311
2025-12-25,JHARKHAND,GARHWA *,3,43
2025-12-25,JHARKHAND,GIRIDIH,335,294
2025-12-25,JHARKHAND,GODDA,330,193
2025-12-25,JHARKHAND,GUMLA,301,383
2025-12-25,JHARKHAND,HAZARIBAG,5,8
2025-12-25,JHARKHAND,HAZARIBAGH,252,231
2025-12-25,JHARKHAND,JAMTARA,140,139
2025-12-25,JHARKHAND,KHUNTI,51,109
2025-12-25,JHARKHAND,KODARMA,9,21
2025-12-25,JHARKHAND,KODERMA,121,56
2025-12-25,JHARKHAND,LATEHAR,74,89
2025-12-25,JHARKHAND,LOHARDAGA,85,103
2025-12-25,JHARKHAND,PAKAUR,4,4
2025-12-25,JHARKHAND,PAKUR,152,107
2025-12-25,JHARKHAND,PALAMAU,9,15
2025-12-25,JHARKHAND,PALAMU,571,373
2025-12-25,JHARKHAND,PASHCHIMI SINGHBHUM,11,49
2025-12-25,JHARKHAND,PURBI SINGHBHUM,22,114
2025-12-25,JHARKHAND,RAMGARH,139,140
2025-12-25,JHARKHAND,RANCHI,457,556
2025-12-25,JHARKHAND,SAHEBGANJ,186,119
2025-12-25,JHARKHAND,SAHIBGANJ,0,1
2025-12-25,JHARKHAND,SERAIKELA-KHARSAWAN,273,364
2025-12-25,JHARKHAND,SIMDEGA,75,171
2025-12-25,JHARKHAND,WEST SINGHBHUM,166,410
2025-12-25,KARNATAKA,BAGALKOT,276,187
2025-12-25,KARNATAKA,BAGALKOT *,7,20
2025-12-25,KARNATAKA,BALLARI,195,76
2025-12-25,KARNATAKA,BANGALORE,502,754
2025-12-25,KARNATAKA,BANGALORE RURAL,220,154
2025-12-25,KARNATAKA,BELAGAVI,1054,138
2025-12-25,KARNATAKA,BELGAUM,647,351
2025-12-25,KARNATAKA,BELLARY,208,256
2025-12-25,KARNATAKA,BENGALURU,1461,750
2025-12-25,KARNATAKA,BENGALURU RURAL,1,1
2025-12-25,KARNATAKA,BENGALURU SOUTH,1,1
2025-12-25,KARNATAKA,BIDAR,375,329
2025-12-25,KARNATAKA,BIJAPUR,169,192
2025-12-25,KARNATAKA,BIJAPUR(KAR),0,1
2025-12-25,KARNATAKA,CHAMARAJANAGAR,3,20
2025-12-25,KARNATAKA,CHAMARAJANAGAR *,0,2
2025-12-25,KARNATAKA,CHAMRAJANAGAR,179,82
2025-12-25,KARNATAKA,CHAMRAJNAGAR,10,20
2025-12-25,KARNATAKA,CHICKMAGALUR,62,98
2025-12-25,KARNATAKA,CHIKKABALLAPUR,159,104
2025-12-25,KARNATAKA,CHIKKAMAGALURU,72,36
2025-12-25,KARNATAKA,CHIKMAGALUR,0,2
2025-12-25,KARNATAKA,CHITRADURGA,224,208
2025-12-25,KARNATAKA,DAKSHINA KANNADA,274,145
2025-12-25,KARNATAKA,DAVANAGERE,3,25
2025-12-25,KARNATAKA,DAVANGERE,262,204
2025-12-25,KARNATAKA,DHARWAD,332,248
2025-12-25,KARNATAKA,GADAG,178,138
2025-12-25,KARNATAKA,GADAG *,1,6
2025-12-25,KARNATAKA,GULBARGA,147,358
2025-12-25,KARNATAKA,HASAN,18,83
2025-12-25,KARNATAKA,HASSAN,191,128
2025-12-25,KARNATAKA,HAVERI,219,164
2025-12-25,KARNATAKA,HAVERI *,4,17
2025-12-25,KARNATAKA,KALABURAGI,460,142
2025-12-25,KARNATAKA,KODAGU,72,57
2025-12-25,KARNATAKA,KOLAR,286,206
2025-12-25,KARNATAKA,KOPPAL,264,187
2025-12-25,KARNATAKA,MANDYA,157,145
2025-12-25,KARNATAKA,MYSORE,207,185
2025-12-25,KARNATAKA,MYSURU,432,82
2025-12-25,KARNATAKA,RAICHUR,407,384
2025-12-25,KARNATAKA,RAMANAGAR,147,116
2025-12-25,KARNATAKA,SHIMOGA,56,131
2025-12-25,KARNATAKA,SHIVAMOGGA,198,80
2025-12-25,KARNATAKA,TUMAKURU,248,104
2025-12-25,KARNATAKA,TUMKUR,162,350
2025-12-25,KARNATAKA,UDUPI,189,91
2025-12-25,KARNATAKA,UTTARA KANNADA,227,115
2025-12-25,KARNATAKA,VIJAYANAGARA,23,31
2025-12-25,KARNATAKA,VIJAYAPURA,353,80
2025-12-25,KARNATAKA,YADGIR,225,201
2025-12-25,KERALA,ALAPPUZHA,493,274
2025-12-25,KERALA,ERNAKULAM,414,438
2025-12-25,KERALA,IDUKKI,121,130
2025-12-25,KERALA,KANNUR,367,433
2025-12-25,KERALA,KASARAGOD,322,241
2025-12-25,KERALA,KASARGOD,4,21
2025-12-25,KERALA,KOLLAM,403,456
2025-12-25,KERALA,KOTTAYAM,242,293
2025-12-25,KERALA,KOZHIKODE,636,818
2025-12-25,KERALA,MALAPPURAM,899,965
2025-12-25,KERALA,PALAKKAD,480,736
2025-12-25,KERALA,PATHANAMTHITTA,183,237
2025-12-25,KERALA,THIRUVANANTHAPURAM,515,548
2025-12-25,KERALA,THRISSUR,321,510
2025-12-25,KERALA,WAYANAD,96,144
2025-12-25,LADAKH,KARGIL,12,7
2025-12-25,LADAKH,LEH,7,15
2025-12-25,LAKSHADWEEP,LAKSHADWEEP,17,15
2025-12-25,MADHYA PRADESH,AGAR MALWA,33,86
2025-12-25,MADHYA PRADESH,ALIRAJPUR,168,202
2025-12-25,MADHYA PRADESH,ANUPPUR,169,272
2025-12-25,MADHYA PRADESH,ASHOK NAGAR,230,215
2025-12-25,MADHYA PRADESH,BALAGHAT,797,246
2025-12-25,MADHYA PRADESH,BARWANI,278,304
2025-12-25,MADHYA PRADESH,BETUL,462,533
2025-12-25,MADHYA PRADESH,BHIND,455,311
2025-12-25,MADHYA PRADESH,BHOPAL,987,677
2025-12-25,MADHYA PRADESH,BURHANPUR,216,184
2025-12-25,MADHYA PRADESH,CHHATARPUR,499,455
2025-12-25,MADHYA PRADESH,CHHINDWARA,571,589
2025-12-25,MADHYA PRADESH,DAMOH,260,316
2025-12-25,MADHYA PRADESH,DATIA,187,138
2025-12-25,MADHYA PRADESH,DEWAS,356,434
2025-12-25,MADHYA PRADESH,DHAR,339,420
2025-12-25,MADHYA PRADESH,DINDORI,141,182
2025-12-25,MADHYA PRADESH,EAST NIMAR,44,261
2025-12-25,MADHYA PRADESH,GUNA,298,374
2025-12-25,MADHYA PRADESH,GWALIOR,603,495
2025-12-25,MADHYA PRADESH,HARDA,92,117
2025-12-25,MADHYA PRADESH,HARDA *,11,48
2025-12-25,MADHYA PRADESH,HOSHANGABAD,300,369
2025-12-25,MADHYA PRADESH,INDORE,951,909
2025-12-25,MADHYA PRADESH,JABALPUR,681,727
2025-12-25,MADHYA PRADESH,JHABUA,363,248
2025-12-25,MADHYA PRADESH,KATNI,951,402
2025-12-25,MADHYA PRADESH,KHANDWA,250,182
2025-12-25,MADHYA PRADESH,KHARGONE,355,521
2025-12-25,MADHYA PRADESH,MAIHAR,2,11
2025-12-25,MADHYA PRADESH,MANDLA,181,206
2025-12-25,MADHYA PRADESH,MANDSAUR,265,287
2025-12-25,MADHYA PRADESH,MAUGANJ,0,12
2025-12-25,MADHYA PRADESH,MORENA,461,378
2025-12-25,MADHYA PRADESH,NARMADAPURAM,9,28
2025-12-25,MADHYA PRADESH,NARSIMHAPUR,26,76
2025-12-25,MADHYA PRADESH,NARSINGHPUR,244,172
2025-12-25,MADHYA PRADESH,NEEMUCH,240,132
2025-12-25,MADHYA PRADESH,NIWARI,5,7
2025-12-25,MADHYA PRADESH,PANDHURNA,0,1
2025-12-25,MADHYA PRADESH,PANNA,208,267
2025-12-25,MADHYA PRADESH,RAISEN,404,378
2025-12-25,MADHYA PRADESH,RAJGARH,383,518
2025-12-25,MADHYA PRADESH,RATLAM,1433,232
2025-12-25,MADHYA PRADESH,REWA,527,516
2025-12-25,MADHYA PRADESH,SAGAR,558,573
2025-12-25,MADHYA PRADESH,SATNA,648,638
2025-12-25,MADHYA PRADESH,SEHORE,455,388
2025-12-25,MADHYA PRADESH,SEONI,247,310
2025-12-25,MADHYA PRADESH,SHAHDOL,249,380
2025-12-25,MADHYA PRADESH,SHAJAPUR,271,336
2025-12-25,MADHYA PRADESH,SHEOPUR,169,199
2025-12-25,MADHYA PRADESH,SHIVPURI,328,606
2025-12-25,MADHYA PRADESH,SIDHI,205,273
2025-12-25,MADHYA PRADESH,SINGRAULI,214,209
2025-12-25,MADHYA PRADESH,TIKAMGARH,355,453
2025-12-25,MADHYA PRADESH,UJJAIN,841,511
2025-12-25,MADHYA PRADESH,UMARIA,227,240
2025-12-25,MADHYA PRADESH,VIDISHA,506,471
2025-12-25,MADHYA PRADESH,WEST NIMAR,16,60
2025-12-25,MAHARASHTRA,AHILYANAGAR,0,1
2025-12-25,MAHARASHTRA,AHMADNAGAR,1302,1444
2025-12-25,MAHARASHTRA,AHMED NAGAR,7,57
2025-12-25,MAHARASHTRA,AKOLA,477,671
2025-12-25,MAHARASHTRA,AMRAVATI,560,1410
2025-12-25,MAHARASHTRA,AURANGABAD,979,1224
2025-12-25,MAHARASHTRA,BEED,691,722
2025-12-25,MAHARASHTRA,BHANDARA,280,382
2025-12-25,MAHARASHTRA,BID,1,90
2025-12-25,MAHARASHTRA,BULDANA,34,351
2025-12-25,MAHARASHTRA,BULDHANA,895,1049
2025-12-25,MAHARASHTRA,CHANDRAPUR,816,1094
2025-12-25,MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,4,11
2025-12-25,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,3,46
2025-12-25,MAHARASHTRA,DHARASHIV,2,6
2025-12-25,MAHARASHTRA,DHULE,700,735
2025-12-25,MAHARASHTRA,GADCHIROLI,522,708
2025-12-25,MAHARASHTRA,GONDIA,0,12
2025-12-25,MAHARASHTRA,GONDIYA,329,423
2025-12-25,MAHARASHTRA,GONDIYA *,1,23
2025-12-25,MAHARASHTRA,HINGOLI,595,604
2025-12-25,MAHARASHTRA,HINGOLI *,0,2
2025-12-25,MAHARASHTRA,JALGAON,1718,1752
2025-12-25,MAHARASHTRA,JALNA,654,829
2025-12-25,MAHARASHTRA,KOLHAPUR,1206,1078
2025-12-25,MAHARASHTRA,LATUR,440,828
2025-12-25,MAHARASHTRA,MUMBAI,1550,3478
2025-12-25,MAHARASHTRA,MUMBAI CITY,412,209
2025-12-25,MAHARASHTRA,MUMBAI SUBURBAN,1459,745
2025-12-25,MAHARASHTRA,MUMBAI( SUB URBAN ),13,117
2025-12-25,MAHARASHTRA,NAGPUR,1078,1652
2025-12-25,MAHARASHTRA,NANDED,994,1137
2025-12-25,MAHARASHTRA,NANDURBAR,533,686
2025-12-25,MAHARASHTRA,NANDURBAR *,0,32
2025-12-25,MAHARASHTRA,NASHIK,2108,3362
2025-12-25,MAHARASHTRA,OSMANABAD,747,557
2025-12-25,MAHARASHTRA,PALGHAR,1176,580
2025-12-25,MAHARASHTRA,PARBHANI,483,716
2025-12-25,MAHARASHTRA,PUNE,3381,2816
2025-12-25,MAHARASHTRA,RAIGAD,67,114
2025-12-25,MAHARASHTRA,RAIGARH,577,773
2025-12-25,MAHARASHTRA,RAIGARH(MH),0,16
2025-12-25,MAHARASHTRA,RATNAGIRI,325,787
2025-12-25,MAHARASHTRA,SANGLI,954,1254
2025-12-25,MAHARASHTRA,SATARA,716,932
2025-12-25,MAHARASHTRA,SINDHUDURG,297,332
2025-12-25,MAHARASHTRA,SOLAPUR,1627,1480
2025-12-25,MAHARASHTRA,THANE,2110,3342
2025-12-25,MAHARASHTRA,WARDHA,520,711
2025-12-25,MAHARASHTRA,WASHIM,441,687
2025-12-25,MAHARASHTRA,WASHIM *,0,23
2025-12-25,MAHARASHTRA,YAVATMAL,890,1955
2025-12-25,MANIPUR,BISHNUPUR,26,17
2025-12-25,MANIPUR,CHANDEL,13,12
2025-12-25,MANIPUR,CHURACHANDPUR,35,26
2025-12-25,MANIPUR,IMPHAL EAST,189,173
2025-12-25,MANIPUR,IMPHAL WEST,147,109
2025-12-25,MANIPUR,JIRIBAM,1,0
2025-12-25,MANIPUR,KAKCHING,4,6
2025-12-25,MANIPUR,SENAPATI,52,30
2025-12-25,MANIPUR,TAMENGLONG,1,7
2025-12-25,MANIPUR,THOUBAL,307,119
2025-12-25,MANIPUR,UKHRUL,17,13
2025-12-25,MEGHALAYA,EAST KHASI HILLS,25,33
2025-12-25,MEGHALAYA,NORTH GARO HILLS,2,1
2025-12-25,MEGHALAYA,RI BHOI,8,9
2025-12-25,MEGHALAYA,SOUTH WEST GARO HILLS,1,3
2025-12-25,MEGHALAYA,SOUTH WEST KHASI HILLS,4,0
2025-12-25,MEGHALAYA,WEST GARO HILLS,7,8
2025-12-25,MEGHALAYA,WEST JAINTIA HILLS,10,2
2025-12-25,MEGHALAYA,WEST KHASI HILLS,2,2
2025-12-25,MIZORAM,AIZAWL,2,1
2025-12-25,MIZORAM,CHAMPHAI,0,8
2025-12-25,MIZORAM,KOLASIB,2,11
2025-12-25,MIZORAM,LAWNGTLAI,14,9
2025-12-25,MIZORAM,LUNGLEI,8,5
2025-12-25,MIZORAM,MAMIT,2,1
2025-12-25,MIZORAM,SAIHA,0,3
2025-12-25,MIZORAM,SERCHHIP,0,5
2025-12-25,NAGALAND,DIMAPUR,5,25
2025-12-25,NAGALAND,KIPHIRE,0,3
2025-12-25,NAGALAND,KOHIMA,8,18
2025-12-25,NAGALAND,LONGLENG,6,3
2025-12-25,NAGALAND,MELURI,1,3
2025-12-25,NAGALAND,MOKOKCHUNG,5,17
2025-12-25,NAGALAND,MON,12,24
2025-12-25,NAGALAND,NOKLAK,2,4
2025-12-25,NAGALAND,PEREN,2,1
2025-12-25,NAGALAND,PHEK,2,4
2025-12-25,NAGALAND,SHAMATOR,2,2
2025-12-25,NAGALAND,TSEMINYU,0,1
2025-12-25,NAGALAND,TUENSANG,1,9
2025-12-25,NAGALAND,WOKHA,3,2
2025-12-25,NAGALAND,ZUNHEBOTO,0,6
2025-12-25,ODISHA,ANGUL,373,269
2025-12-25,ODISHA,ANUGUL,6,19
2025-12-25,ODISHA,BALANGIR,484,312
2025-12-25,ODISHA,BALESHWAR,32,147
2025-12-25,ODISHA,BALESWAR,484,251
2025-12-25,ODISHA,BARGARH,394,358
2025-12-25,ODISHA,BAUDH,17,49
2025-12-25,ODISHA,BHADRAK,326,244
2025-12-25,ODISHA,BOUDH,103,90
2025-12-25,ODISHA,CUTTACK,610,536
2025-12-25,ODISHA,DEBAGARH,91,62
2025-12-25,ODISHA,DHENKANAL,331,274
2025-12-25,ODISHA,GAJAPATI,119,93
2025-12-25,ODISHA,GANJAM,1176,697
2025-12-25,ODISHA,JAGATSINGHAPUR,281,184
2025-12-25,ODISHA,JAGATSINGHPUR,21,90
2025-12-25,ODISHA,JAJAPUR,217,249
2025-12-25,ODISHA,JAJPUR,183,76
2025-12-25,ODISHA,JHARSUGUDA,109,122
2025-12-25,ODISHA,KALAHANDI,324,334
2025-12-25,ODISHA,KANDHAMAL,210,153
2025-12-25,ODISHA,KENDRAPARA,380,254
2025-12-25,ODISHA,KENDUJHAR,450,416
2025-12-25,ODISHA,KHORDA,523,317
2025-12-25,ODISHA,KHORDHA,19,102
2025-12-25,ODISHA,KORAPUT,254,333
2025-12-25,ODISHA,MALKANGIRI,204,179
2025-12-25,ODISHA,MAYURBHANJ,463,516
2025-12-25,ODISHA,NABARANGAPUR,200,254
2025-12-25,ODISHA,NAYAGARH,172,156
2025-12-25,ODISHA,NUAPADA,198,158
2025-12-25,ODISHA,PURI,354,218
2025-12-25,ODISHA,RAYAGADA,165,186
2025-12-25,ODISHA,SAMBALPUR,168,205
2025-12-25,ODISHA,SONAPUR,100,48
2025-12-25,ODISHA,SUBARNAPUR,15,16
2025-12-25,ODISHA,SUNDARGARH,29,133
2025-12-25,ODISHA,SUNDERGARH,359,302
2025-12-25,ORISSA,ANUGUL,6,2
2025-12-25,ORISSA,BALANGIR,12,71
2025-12-25,ORISSA,BALESHWAR,11,36
2025-12-25,ORISSA,BARGARH,0,12
2025-12-25,ORISSA,BHADRAK,10,36
2025-12-25,ORISSA,CUTTACK,18,50
2025-12-25,ORISSA,DHENKANAL,1,4
2025-12-25,ORISSA,GAJAPATI,0,2
2025-12-25,ORISSA,GANJAM,15,50
2025-12-25,ORISSA,JAGATSINGHAPUR,0,3
2025-12-25,ORISSA,JAJAPUR,2,6
2025-12-25,ORISSA,JHARSUGUDA,1,1
2025-12-25,ORISSA,KANDHAMAL,0,3
2025-12-25,ORISSA,KENDRAPARA,0,5
2025-12-25,ORISSA,KENDUJHAR,2,4
2025-12-25,ORISSA,KHORDHA,17,94
2025-12-25,ORISSA,KORAPUT,0,3
2025-12-25,ORISSA,MALKANGIRI,4,6
2025-12-25,ORISSA,NAYAGARH,0,13
2025-12-25,ORISSA,PURI,5,14
2025-12-25,ORISSA,RAYAGADA,0,3
2025-12-25,ORISSA,SUBARNAPUR,2,0
2025-12-25,ORISSA,SUNDARGARH,0,17
2025-12-25,PONDICHERRY,KARAIKAL,6,28
2025-12-25,PONDICHERRY,PONDICHERRY,55,163
2025-12-25,PONDICHERRY,YANAM,0,2
2025-12-25,PUDUCHERRY,KARAIKAL,63,52
2025-12-25,PUDUCHERRY,PUDUCHERRY,199,78
2025-12-25,PUDUCHERRY,YANAM,1,1
2025-12-25,PUNJAB,AMRITSAR,438,641
2025-12-25,PUNJAB,BARNALA,173,141
2025-12-25,PUNJAB,BATHINDA,283,355
2025-12-25,PUNJAB,FARIDKOT,117,158
2025-12-25,PUNJAB,FATEHGARH SAHIB,85,146
2025-12-25,PUNJAB,FAZILKA,158,138
2025-12-25,PUNJAB,FEROZEPUR,162,175
2025-12-25,PUNJAB,FIROZPUR,29,103
2025-12-25,PUNJAB,GURDASPUR,133,422
2025-12-25,PUNJAB,HOSHIARPUR,252,373
2025-12-25,PUNJAB,JALANDHAR,366,496
2025-12-25,PUNJAB,KAPURTHALA,246,286
2025-12-25,PUNJAB,LUDHIANA,280,430
2025-12-25,PUNJAB,MALERKOTLA,40,39
2025-12-25,PUNJAB,MANSA,63,112
2025-12-25,PUNJAB,MOGA,100,187
2025-12-25,PUNJAB,MUKTSAR,9,68
2025-12-25,PUNJAB,NAWANSHAHR,2,84
2025-12-25,PUNJAB,PATHANKOT,60,82
2025-12-25,PUNJAB,PATIALA,239,303
2025-12-25,PUNJAB,RUPNAGAR,144,190
2025-12-25,PUNJAB,S.A.S NAGAR(MOHALI),2,38
