date,state,district,demo_age_5_17,demo_age_17_
2025-12-06,TAMIL NADU,THE NILGIRIS,16,32
2025-12-06,TAMIL NADU,THENI,7,27
2025-12-06,TAMIL NADU,THIRUVALLUR,0,15
2025-12-06,TAMIL NADU,THIRUVARUR,16,69
2025-12-06,TAMIL NADU,THOOTHUKKUDI,27,130
2025-12-06,TAMIL NADU,TIRUCHIRAPPALLI,21,112
2025-12-06,TAMIL NADU,TIRUNELVELI,37,118
2025-12-06,TAMIL NADU,TIRUPATTUR,1,24
2025-12-06,TAMIL NADU,TIRUPPUR,45,184
2025-12-06,TAMIL NADU,TIRUVALLUR,23,158
2025-12-06,TAMIL NADU,TIRUVANNAMALAI,19,127
2025-12-06,TAMIL NADU,VELLORE,15,90
2025-12-06,TAMIL NADU,VILLUPURAM,40,81
2025-12-06,TAMIL NADU,VILUPPURAM,3,63
2025-12-06,TAMIL NADU,VIRUDHUNAGAR,27,111
2025-12-06,TELANGANA,ADILABAD,11,85
2025-12-06,TELANGANA,BHADRADRI KOTHAGUDEM,27,156
2025-12-06,TELANGANA,HANUMAKONDA,12,120
2025-12-06,TELANGANA,HYDERABAD,105,606
2025-12-06,TELANGANA,JAGITIAL,10,58
2025-12-06,TELANGANA,JANGAON,0,5
2025-12-06,TELANGANA,JANGOAN,7,77
2025-12-06,TELANGANA,JAYASHANKAR BHUPALPALLY,12,53
2025-12-06,TELANGANA,JOGULAMBA GADWAL,8,26
2025-12-06,TELANGANA,K.V. RANGAREDDY,117,568
2025-12-06,TELANGANA,KAMAREDDY,10,70
2025-12-06,TELANGANA,KARIMNAGAR,24,257
2025-12-06,TELANGANA,KHAMMAM,24,137
2025-12-06,TELANGANA,KOMARAM BHEEM,11,35
2025-12-06,TELANGANA,MAHABUBABAD,1,71
2025-12-06,TELANGANA,MAHABUBNAGAR,71,282
2025-12-06,TELANGANA,MANCHERIAL,19,110
2025-12-06,TELANGANA,MEDAK,44,156
2025-12-06,TELANGANA,MEDCHAL-MALKAJGIRI,64,386
2025-12-06,TELANGANA,MEDCHAL−MALKAJGIRI,0,3
2025-12-06,TELANGANA,MULUGU,2,37
2025-12-06,TELANGANA,NAGARKURNOOL,11,62
2025-12-06,TELANGANA,NALGONDA,37,199
2025-12-06,TELANGANA,NARAYANPET,11,28
2025-12-06,TELANGANA,NIRMAL,16,119
2025-12-06,TELANGANA,NIZAMABAD,47,188
2025-12-06,TELANGANA,PEDDAPALLI,3,43
2025-12-06,TELANGANA,RAJANNA SIRCILLA,2,64
2025-12-06,TELANGANA,RANGAREDDY,0,31
2025-12-06,TELANGANA,SANGAREDDY,17,95
2025-12-06,TELANGANA,SIDDIPET,10,93
2025-12-06,TELANGANA,SURYAPET,13,86
2025-12-06,TELANGANA,VIKARABAD,38,289
2025-12-06,TELANGANA,WANAPARTHY,16,82
2025-12-06,TELANGANA,WARANGAL,13,74
2025-12-06,TELANGANA,WARANGAL (URBAN),0,1
2025-12-06,TELANGANA,WARANGAL RURAL,1,28
2025-12-06,TELANGANA,WARANGAL URBAN,2,20
2025-12-06,TELANGANA,YADADRI.,5,104
2025-12-06,TRIPURA,DHALAI,2,25
2025-12-06,TRIPURA,DHALAI  *,0,4
2025-12-06,TRIPURA,GOMATI,1,19
2025-12-06,TRIPURA,KHOWAI,1,12
2025-12-06,TRIPURA,NORTH TRIPURA,7,58
2025-12-06,TRIPURA,SEPAHIJALA,3,26
2025-12-06,TRIPURA,SOUTH TRIPURA,21,140
2025-12-06,TRIPURA,UNAKOTI,2,17
2025-12-06,TRIPURA,WEST TRIPURA,13,111
2025-12-06,UTTAR PRADESH,AGRA,48,654
2025-12-06,UTTAR PRADESH,ALIGARH,42,946
2025-12-06,UTTAR PRADESH,ALLAHABAD,49,567
2025-12-06,UTTAR PRADESH,AMBEDKAR NAGAR,23,304
2025-12-06,UTTAR PRADESH,AMETHI,44,390
2025-12-06,UTTAR PRADESH,AMROHA,7,122
2025-12-06,UTTAR PRADESH,AURAIYA,13,130
2025-12-06,UTTAR PRADESH,AYODHYA,3,36
2025-12-06,UTTAR PRADESH,AZAMGARH,30,340
2025-12-06,UTTAR PRADESH,BAGHPAT,4,49
2025-12-06,UTTAR PRADESH,BAHRAICH,60,735
2025-12-06,UTTAR PRADESH,BALLIA,32,381
2025-12-06,UTTAR PRADESH,BALRAMPUR,49,911
2025-12-06,UTTAR PRADESH,BANDA,16,312
2025-12-06,UTTAR PRADESH,BARA BANKI,43,632
2025-12-06,UTTAR PRADESH,BARABANKI,0,21
2025-12-06,UTTAR PRADESH,BAREILLY,48,717
2025-12-06,UTTAR PRADESH,BASTI,42,506
2025-12-06,UTTAR PRADESH,BHADOHI,6,44
2025-12-06,UTTAR PRADESH,BIJNOR,57,1130
2025-12-06,UTTAR PRADESH,BUDAUN,96,1366
2025-12-06,UTTAR PRADESH,BULANDSHAHAR,0,8
2025-12-06,UTTAR PRADESH,BULANDSHAHR,66,678
2025-12-06,UTTAR PRADESH,CHANDAULI,29,391
2025-12-06,UTTAR PRADESH,CHITRAKOOT,15,85
2025-12-06,UTTAR PRADESH,DEORIA,68,793
2025-12-06,UTTAR PRADESH,ETAH,48,521
2025-12-06,UTTAR PRADESH,ETAWAH,17,219
2025-12-06,UTTAR PRADESH,FAIZABAD,47,439
2025-12-06,UTTAR PRADESH,FARRUKHABAD,27,536
2025-12-06,UTTAR PRADESH,FATEHPUR,42,432
2025-12-06,UTTAR PRADESH,FIROZABAD,74,1224
2025-12-06,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,75,865
2025-12-06,UTTAR PRADESH,GHAZIABAD,83,994
2025-12-06,UTTAR PRADESH,GHAZIPUR,57,595
2025-12-06,UTTAR PRADESH,GONDA,57,848
2025-12-06,UTTAR PRADESH,GORAKHPUR,148,1432
2025-12-06,UTTAR PRADESH,HAMIRPUR,14,251
2025-12-06,UTTAR PRADESH,HAPUR,24,315
2025-12-06,UTTAR PRADESH,HARDOI,53,1194
2025-12-06,UTTAR PRADESH,HATHRAS,26,313
2025-12-06,UTTAR PRADESH,JALAUN,22,330
2025-12-06,UTTAR PRADESH,JAUNPUR,88,937
2025-12-06,UTTAR PRADESH,JHANSI,45,575
2025-12-06,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0,14
2025-12-06,UTTAR PRADESH,KANNAUJ,64,576
2025-12-06,UTTAR PRADESH,KANPUR DEHAT,34,218
2025-12-06,UTTAR PRADESH,KANPUR NAGAR,99,1463
2025-12-06,UTTAR PRADESH,KASGANJ,25,267
2025-12-06,UTTAR PRADESH,KAUSHAMBI,23,307
2025-12-06,UTTAR PRADESH,KHERI,116,1509
2025-12-06,UTTAR PRADESH,KUSHINAGAR,81,813
2025-12-06,UTTAR PRADESH,KUSHINAGAR *,0,5
2025-12-06,UTTAR PRADESH,LALITPUR,12,132
2025-12-06,UTTAR PRADESH,LUCKNOW,114,2235
2025-12-06,UTTAR PRADESH,MAHARAJGANJ,29,430
2025-12-06,UTTAR PRADESH,MAHOBA,9,137
2025-12-06,UTTAR PRADESH,MAINPURI,45,690
2025-12-06,UTTAR PRADESH,MATHURA,132,1336
2025-12-06,UTTAR PRADESH,MAU,44,591
2025-12-06,UTTAR PRADESH,MEERUT,100,1378
2025-12-06,UTTAR PRADESH,MIRZAPUR,37,385
2025-12-06,UTTAR PRADESH,MORADABAD,49,667
2025-12-06,UTTAR PRADESH,MUZAFFARNAGAR,118,1561
2025-12-06,UTTAR PRADESH,PILIBHIT,65,918
2025-12-06,UTTAR PRADESH,PRATAPGARH,83,773
2025-12-06,UTTAR PRADESH,PRAYAGRAJ,17,295
2025-12-06,UTTAR PRADESH,RAE BARELI,107,1132
2025-12-06,UTTAR PRADESH,RAMPUR,57,1036
2025-12-06,UTTAR PRADESH,SAHARANPUR,62,1244
2025-12-06,UTTAR PRADESH,SAMBHAL,65,846
2025-12-06,UTTAR PRADESH,SANT KABIR NAGAR,40,491
2025-12-06,UTTAR PRADESH,SANT RAVIDAS NAGAR,42,567
2025-12-06,UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,0,11
2025-12-06,UTTAR PRADESH,SHAHJAHANPUR,95,1254
2025-12-06,UTTAR PRADESH,SHAMLI,90,850
2025-12-06,UTTAR PRADESH,SHRAWASTI,26,468
2025-12-06,UTTAR PRADESH,SIDDHARTHNAGAR,93,1062
2025-12-06,UTTAR PRADESH,SITAPUR,76,1467
2025-12-06,UTTAR PRADESH,SONBHADRA,49,494
2025-12-06,UTTAR PRADESH,SULTANPUR,59,654
2025-12-06,UTTAR PRADESH,UNNAO,93,1367
2025-12-06,UTTAR PRADESH,VARANASI,115,1562
2025-12-06,UTTARAKHAND,ALMORA,22,199
2025-12-06,UTTARAKHAND,BAGESHWAR,3,16
2025-12-06,UTTARAKHAND,CHAMOLI,6,37
2025-12-06,UTTARAKHAND,CHAMPAWAT,15,91
2025-12-06,UTTARAKHAND,DEHRADUN,50,454
2025-12-06,UTTARAKHAND,GARHWAL,0,6
2025-12-06,UTTARAKHAND,HARDWAR,0,15
2025-12-06,UTTARAKHAND,HARIDWAR,76,620
2025-12-06,UTTARAKHAND,NAINITAL,29,299
2025-12-06,UTTARAKHAND,PAURI GARHWAL,33,216
2025-12-06,UTTARAKHAND,PITHORAGARH,21,111
2025-12-06,UTTARAKHAND,RUDRAPRAYAG,0,29
2025-12-06,UTTARAKHAND,TEHRI GARHWAL,23,155
2025-12-06,UTTARAKHAND,UDHAM SINGH NAGAR,79,573
2025-12-06,UTTARAKHAND,UTTARKASHI,11,59
2025-12-06,WEST  BENGAL,HOOGHLY,0,2
2025-12-06,WEST BENGAL,ALIPURDUAR,10,46
2025-12-06,WEST BENGAL,BANKURA,43,784
2025-12-06,WEST BENGAL,BARDDHAMAN,88,1345
2025-12-06,WEST BENGAL,BARDHAMAN,5,215
2025-12-06,WEST BENGAL,BIRBHUM,77,951
2025-12-06,WEST BENGAL,COOCH BEHAR,54,455
2025-12-06,WEST BENGAL,DAKSHIN DINAJPUR,32,469
2025-12-06,WEST BENGAL,DARJEELING,38,471
2025-12-06,WEST BENGAL,DARJILING,0,185
2025-12-06,WEST BENGAL,EAST MIDNAPORE,14,271
2025-12-06,WEST BENGAL,HAORA,1,354
2025-12-06,WEST BENGAL,HAWRAH,0,2
2025-12-06,WEST BENGAL,HOOGHLY,89,1548
2025-12-06,WEST BENGAL,HOWRAH,91,816
2025-12-06,WEST BENGAL,HUGLI,0,11
2025-12-06,WEST BENGAL,JALPAIGURI,87,1101
2025-12-06,WEST BENGAL,JHARGRAM,4,36
2025-12-06,WEST BENGAL,KALIMPONG,2,48
2025-12-06,WEST BENGAL,KOCH BIHAR,0,237
2025-12-06,WEST BENGAL,KOLKATA,37,1145
2025-12-06,WEST BENGAL,MALDA,97,938
2025-12-06,WEST BENGAL,MALDAH,10,204
2025-12-06,WEST BENGAL,MEDINIPUR,0,7
2025-12-06,WEST BENGAL,MURSHIDABAD,199,2156
2025-12-06,WEST BENGAL,NADIA,114,1337
2025-12-06,WEST BENGAL,NORTH 24 PARGANAS,152,2317
2025-12-06,WEST BENGAL,NORTH DINAJPUR,2,52
2025-12-06,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,4,182
2025-12-06,WEST BENGAL,PASCHIM BARDHAMAN,12,151
2025-12-06,WEST BENGAL,PASCHIM MEDINIPUR,116,1247
2025-12-06,WEST BENGAL,PURBA BARDHAMAN,8,131
2025-12-06,WEST BENGAL,PURBA MEDINIPUR,85,753
2025-12-06,WEST BENGAL,PURULIA,7,70
2025-12-06,WEST BENGAL,PURULIYA,133,1260
2025-12-06,WEST BENGAL,SOUTH 24 PARGANAS,201,2169
2025-12-06,WEST BENGAL,SOUTH DINAJPUR,0,32
2025-12-06,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,16,331
2025-12-06,WEST BENGAL,UTTAR DINAJPUR,104,1061
2025-12-06,WEST BENGAL,WEST MEDINIPUR,0,2
2025-12-06,WEST BENGAL,WEST MIDNAPORE,11,255
2025-12-06,WESTBENGAL,HOOGHLY,0,3
2025-12-07,ANDAMAN & NICOBAR ISLANDS,ANDAMANS,0,4
2025-12-07,ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,0,3
2025-12-07,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,0,6
2025-12-07,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,11,38
2025-12-07,ANDHRA PRADESH,ADILABAD,54,115
2025-12-07,ANDHRA PRADESH,ALLURI SITHARAMA RAJU,24,132
2025-12-07,ANDHRA PRADESH,ANAKAPALLI,48,305
2025-12-07,ANDHRA PRADESH,ANANTAPUR,194,394
2025-12-07,ANDHRA PRADESH,ANANTHAPUR,106,152
2025-12-07,ANDHRA PRADESH,ANANTHAPURAMU,123,522
2025-12-07,ANDHRA PRADESH,ANNAMAYYA,64,342
2025-12-07,ANDHRA PRADESH,BAPATLA,36,200
2025-12-07,ANDHRA PRADESH,CHITTOOR,316,822
2025-12-07,ANDHRA PRADESH,CUDDAPAH,199,539
2025-12-07,ANDHRA PRADESH,DR. B. R. AMBEDKAR KONASEEMA,33,311
2025-12-07,ANDHRA PRADESH,EAST GODAVARI,296,1078
2025-12-07,ANDHRA PRADESH,ELURU,77,430
2025-12-07,ANDHRA PRADESH,GUNTUR,327,1101
2025-12-07,ANDHRA PRADESH,HYDERABAD,108,393
2025-12-07,ANDHRA PRADESH,K.V.RANGAREDDY,0,2
2025-12-07,ANDHRA PRADESH,KAKINADA,58,512
2025-12-07,ANDHRA PRADESH,KARIM NAGAR,0,15
2025-12-07,ANDHRA PRADESH,KARIMNAGAR,15,75
2025-12-07,ANDHRA PRADESH,KHAMMAM,102,170
2025-12-07,ANDHRA PRADESH,KRISHNA,213,862
2025-12-07,ANDHRA PRADESH,KURNOOL,485,1211
2025-12-07,ANDHRA PRADESH,MAHABUB NAGAR,9,100
2025-12-07,ANDHRA PRADESH,MAHABUBNAGAR,0,3
2025-12-07,ANDHRA PRADESH,MAHBUBNAGAR,36,70
2025-12-07,ANDHRA PRADESH,MEDAK,47,134
2025-12-07,ANDHRA PRADESH,N. T. R,86,654
2025-12-07,ANDHRA PRADESH,NALGONDA,36,180
2025-12-07,ANDHRA PRADESH,NANDYAL,65,285
2025-12-07,ANDHRA PRADESH,NELLORE,87,334
2025-12-07,ANDHRA PRADESH,NIZAMABAD,20,49
2025-12-07,ANDHRA PRADESH,PALNADU,56,371
2025-12-07,ANDHRA PRADESH,PARVATHIPURAM MANYAM,40,113
2025-12-07,ANDHRA PRADESH,PRAKASAM,322,838
2025-12-07,ANDHRA PRADESH,RANGAREDDI,91,219
2025-12-07,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,68,378
2025-12-07,ANDHRA PRADESH,SRI SATHYA SAI,72,374
2025-12-07,ANDHRA PRADESH,SRIKAKULAM,245,631
2025-12-07,ANDHRA PRADESH,TIRUPATI,91,521
2025-12-07,ANDHRA PRADESH,VISAKHAPATNAM,215,850
2025-12-07,ANDHRA PRADESH,VIZIANAGARAM,130,354
2025-12-07,ANDHRA PRADESH,WARANGAL,51,127
2025-12-07,ANDHRA PRADESH,WEST GODAVARI,171,550
2025-12-07,ANDHRA PRADESH,Y. S. R,51,237
2025-12-07,ARUNACHAL PRADESH,CHANGLANG,0,12
2025-12-07,ARUNACHAL PRADESH,DIBANG VALLEY,0,1
2025-12-07,ARUNACHAL PRADESH,EAST KAMENG,0,3
2025-12-07,ARUNACHAL PRADESH,EAST SIANG,2,4
2025-12-07,ARUNACHAL PRADESH,KRA DAADI,0,4
2025-12-07,ARUNACHAL PRADESH,LOHIT,2,6
2025-12-07,ARUNACHAL PRADESH,LONGDING,2,2
2025-12-07,ARUNACHAL PRADESH,LOWER SIANG,0,1
2025-12-07,ARUNACHAL PRADESH,LOWER SUBANSIRI,2,1
2025-12-07,ARUNACHAL PRADESH,NAMSAI,0,6
2025-12-07,ARUNACHAL PRADESH,PAPUM PARE,6,16
2025-12-07,ARUNACHAL PRADESH,SHI-YOMI,0,2
2025-12-07,ARUNACHAL PRADESH,TAWANG,1,1
2025-12-07,ARUNACHAL PRADESH,TIRAP,0,8
2025-12-07,ARUNACHAL PRADESH,UPPER SIANG,1,2
2025-12-07,ARUNACHAL PRADESH,UPPER SUBANSIRI,2,2
2025-12-07,ARUNACHAL PRADESH,WEST KAMENG,1,4
2025-12-07,ARUNACHAL PRADESH,WEST SIANG,3,7
2025-12-07,ASSAM,BAJALI,0,15
2025-12-07,ASSAM,BAKSA,5,130
2025-12-07,ASSAM,BARPETA,28,334
2025-12-07,ASSAM,BISWANATH,4,78
2025-12-07,ASSAM,BONGAIGAON,18,209
2025-12-07,ASSAM,CACHAR,16,187
2025-12-07,ASSAM,CHARAIDEO,1,20
2025-12-07,ASSAM,CHIRANG,3,78
2025-12-07,ASSAM,DARRANG,13,131
2025-12-07,ASSAM,DHEMAJI,22,184
2025-12-07,ASSAM,DHUBRI,27,314
2025-12-07,ASSAM,DIBRUGARH,10,75
2025-12-07,ASSAM,DIMA HASAO,2,12
2025-12-07,ASSAM,GOALPARA,38,183
2025-12-07,ASSAM,GOLAGHAT,8,88
2025-12-07,ASSAM,HAILAKANDI,4,119
2025-12-07,ASSAM,HOJAI,15,213
2025-12-07,ASSAM,JORHAT,9,61
2025-12-07,ASSAM,KAMRUP,31,290
2025-12-07,ASSAM,KAMRUP METRO,12,223
2025-12-07,ASSAM,KARBI ANGLONG,14,61
2025-12-07,ASSAM,KARIMGANJ,10,176
2025-12-07,ASSAM,KOKRAJHAR,8,115
2025-12-07,ASSAM,LAKHIMPUR,15,112
2025-12-07,ASSAM,MAJULI,1,12
2025-12-07,ASSAM,MARIGAON,18,165
2025-12-07,ASSAM,NAGAON,15,342
2025-12-07,ASSAM,NALBARI,4,85
2025-12-07,ASSAM,NORTH CACHAR HILLS,0,9
2025-12-07,ASSAM,SIBSAGAR,4,35
2025-12-07,ASSAM,SONITPUR,15,210
2025-12-07,ASSAM,SOUTH SALMARA MANKACHAR,5,114
2025-12-07,ASSAM,SRIBHUMI,4,75
2025-12-07,ASSAM,TAMULPUR DISTRICT,0,9
2025-12-07,ASSAM,TINSUKIA,14,97
2025-12-07,ASSAM,UDALGURI,11,50
2025-12-07,ASSAM,WEST KARBI ANGLONG,0,3
2025-12-07,BIHAR,ARARIA,42,293
2025-12-07,BIHAR,ARWAL,10,91
2025-12-07,BIHAR,AURANGABAD,51,281
2025-12-07,BIHAR,AURANGABAD(BH),0,1
2025-12-07,BIHAR,BANKA,32,237
2025-12-07,BIHAR,BEGUSARAI,77,360
2025-12-07,BIHAR,BHAGALPUR,50,294
2025-12-07,BIHAR,BHOJPUR,52,296
2025-12-07,BIHAR,BUXAR,54,227
2025-12-07,BIHAR,DARBHANGA,60,420
2025-12-07,BIHAR,EAST CHAMPARAN,101,697
2025-12-07,BIHAR,GAYA,84,376
2025-12-07,BIHAR,GOPALGANJ,44,335
2025-12-07,BIHAR,JAMUI,24,230
2025-12-07,BIHAR,JEHANABAD,23,118
2025-12-07,BIHAR,KAIMUR (BHABUA),29,211
2025-12-07,BIHAR,KATIHAR,66,548
2025-12-07,BIHAR,KHAGARIA,53,173
2025-12-07,BIHAR,KISHANGANJ,14,204
2025-12-07,BIHAR,LAKHISARAI,20,136
2025-12-07,BIHAR,MADHEPURA,38,275
2025-12-07,BIHAR,MADHUBANI,83,619
2025-12-07,BIHAR,MONGHYR,0,1
2025-12-07,BIHAR,MUNGER,19,117
2025-12-07,BIHAR,MUZAFFARPUR,90,661
2025-12-07,BIHAR,NALANDA,66,379
2025-12-07,BIHAR,NAWADA,39,255
2025-12-07,BIHAR,PASHCHIM CHAMPARAN,0,1
2025-12-07,BIHAR,PATNA,155,882
2025-12-07,BIHAR,PURBA CHAMPARAN,0,3
2025-12-07,BIHAR,PURNEA,0,5
2025-12-07,BIHAR,PURNIA,40,334
2025-12-07,BIHAR,ROHTAS,76,350
2025-12-07,BIHAR,SAHARSA,53,187
2025-12-07,BIHAR,SAMASTIPUR,96,826
2025-12-07,BIHAR,SAMSTIPUR,0,4
2025-12-07,BIHAR,SARAN,94,577
2025-12-07,BIHAR,SHEIKHPURA,11,64
2025-12-07,BIHAR,SHEIKPURA,0,5
2025-12-07,BIHAR,SHEOHAR,11,88
2025-12-07,BIHAR,SITAMARHI,65,456
2025-12-07,BIHAR,SIWAN,82,486
2025-12-07,BIHAR,SUPAUL,30,234
2025-12-07,BIHAR,VAISHALI,56,421
2025-12-07,BIHAR,WEST CHAMPARAN,124,680
2025-12-07,CHANDIGARH,CHANDIGARH,17,230
2025-12-07,CHANDIGARH,RUPNAGAR,0,1
2025-12-07,CHHATTISGARH,BALOD,26,35
2025-12-07,CHHATTISGARH,BALODA BAZAR,29,115
2025-12-07,CHHATTISGARH,BALRAMPUR,11,72
2025-12-07,CHHATTISGARH,BASTAR,69,31
2025-12-07,CHHATTISGARH,BEMETARA,11,81
2025-12-07,CHHATTISGARH,BIJAPUR,4,13
2025-12-07,CHHATTISGARH,BILASPUR,67,310
2025-12-07,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,5,3
2025-12-07,CHHATTISGARH,DANTEWADA,4,2
2025-12-07,CHHATTISGARH,DHAMTARI,24,57
2025-12-07,CHHATTISGARH,DURG,40,155
2025-12-07,CHHATTISGARH,GARIYABAND,10,27
2025-12-07,CHHATTISGARH,GAURELA-PENDRA-MARWAHI,2,31
2025-12-07,CHHATTISGARH,JANJGIR CHAMPA,0,1
2025-12-07,CHHATTISGARH,JANJGIR-CHAMPA,15,214
2025-12-07,CHHATTISGARH,JASHPUR,27,89
2025-12-07,CHHATTISGARH,KABEERDHAM,4,17
2025-12-07,CHHATTISGARH,KANKER,30,35
2025-12-07,CHHATTISGARH,KAWARDHA,24,106
2025-12-07,CHHATTISGARH,KHAIRAGARH CHHUIKHADAN GANDAI,7,54
2025-12-07,CHHATTISGARH,KONDAGAON,33,16
2025-12-07,CHHATTISGARH,KORBA,7,127
2025-12-07,CHHATTISGARH,KORIYA,9,38
2025-12-07,CHHATTISGARH,MAHASAMUND,32,138
2025-12-07,CHHATTISGARH,MANENDRAGARH–CHIRMIRI–BHARATPUR,6,79
2025-12-07,CHHATTISGARH,MOHALLA-MANPUR-AMBAGARH CHOWKI,0,1
2025-12-07,CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,24,133
2025-12-07,CHHATTISGARH,MUNGELI,15,240
2025-12-07,CHHATTISGARH,NARAYANPUR,18,28
2025-12-07,CHHATTISGARH,RAIGARH,20,227
2025-12-07,CHHATTISGARH,RAIPUR,20,134
2025-12-07,CHHATTISGARH,RAJNANDGAON,24,73
2025-12-07,CHHATTISGARH,SAKTI,8,79
2025-12-07,CHHATTISGARH,SARANGARH-BILAIGARH,0,47
2025-12-07,CHHATTISGARH,SUKMA,13,24
2025-12-07,CHHATTISGARH,SURAJPUR,36,67
2025-12-07,CHHATTISGARH,SURGUJA,37,228
2025-12-07,CHHATTISGARH,UTTAR BASTAR KANKER,14,10
2025-12-07,DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,0,3
2025-12-07,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,10,18
2025-12-07,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,3,12
2025-12-07,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,0,10
2025-12-07,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,1,1
2025-12-07,DAMAN & DIU,DAMAN,0,1
2025-12-07,DAMAN & DIU,DIU,0,2
2025-12-07,DAMAN AND DIU,DAMAN,0,5
2025-12-07,DAMAN AND DIU,DIU,0,4
2025-12-07,DELHI,CENTRAL DELHI,14,118
2025-12-07,DELHI,EAST DELHI,27,265
2025-12-07,DELHI,NEW DELHI,2,11
2025-12-07,DELHI,NORTH DELHI,17,170
2025-12-07,DELHI,NORTH EAST,2,45
2025-12-07,DELHI,NORTH EAST DELHI,38,371
2025-12-07,DELHI,NORTH WEST DELHI,84,607
2025-12-07,DELHI,SHAHDARA,10,118
2025-12-07,DELHI,SOUTH DELHI,55,613
2025-12-07,DELHI,SOUTH EAST DELHI,4,11
2025-12-07,DELHI,SOUTH WEST DELHI,50,416
2025-12-07,DELHI,WEST DELHI,56,514
2025-12-07,GOA,NORTH GOA,8,74
2025-12-07,GOA,SOUTH GOA,14,96
2025-12-07,GUJARAT,AHMADABAD,1,43
2025-12-07,GUJARAT,AHMEDABAD,150,1033
2025-12-07,GUJARAT,AMRELI,11,59
2025-12-07,GUJARAT,ANAND,19,93
2025-12-07,GUJARAT,ARVALLI,4,15
2025-12-07,GUJARAT,BANAS KANTHA,0,1
2025-12-07,GUJARAT,BANASKANTHA,41,113
2025-12-07,GUJARAT,BHARUCH,35,131
2025-12-07,GUJARAT,BHAVNAGAR,32,182
2025-12-07,GUJARAT,BOTAD,4,37
2025-12-07,GUJARAT,CHHOTAUDEPUR,3,24
2025-12-07,GUJARAT,DAHOD,12,46
2025-12-07,GUJARAT,DEVBHUMI DWARKA,5,25
2025-12-07,GUJARAT,DOHAD,3,18
2025-12-07,GUJARAT,GANDHINAGAR,21,168
2025-12-07,GUJARAT,GIR SOMNATH,18,42
2025-12-07,GUJARAT,JAMNAGAR,41,154
2025-12-07,GUJARAT,JUNAGADH,17,115
2025-12-07,GUJARAT,KACHCHH,32,216
2025-12-07,GUJARAT,KHEDA,16,84
2025-12-07,GUJARAT,MAHESANA,26,97
2025-12-07,GUJARAT,MAHISAGAR,6,35
2025-12-07,GUJARAT,MORBI,9,59
2025-12-07,GUJARAT,NARMADA,15,27
2025-12-07,GUJARAT,NAVSARI,10,76
2025-12-07,GUJARAT,PANCH MAHALS,0,4
2025-12-07,GUJARAT,PANCHMAHALS,26,106
2025-12-07,GUJARAT,PATAN,17,127
2025-12-07,GUJARAT,PORBANDAR,9,57
2025-12-07,GUJARAT,RAJKOT,24,273
2025-12-07,GUJARAT,SABARKANTHA,14,109
2025-12-07,GUJARAT,SURAT,116,1159
2025-12-07,GUJARAT,SURENDRA NAGAR,9,59
2025-12-07,GUJARAT,SURENDRANAGAR,0,11
2025-12-07,GUJARAT,TAPI,11,27
2025-12-07,GUJARAT,THE DANGS,4,10
2025-12-07,GUJARAT,VADODARA,76,509
2025-12-07,GUJARAT,VALSAD,33,119
2025-12-07,HARYANA,AMBALA,13,90
2025-12-07,HARYANA,BHIWANI,20,123
2025-12-07,HARYANA,CHARKHI DADRI,10,53
2025-12-07,HARYANA,FARIDABAD,55,455
2025-12-07,HARYANA,FATEHABAD,10,70
2025-12-07,HARYANA,GURGAON,62,448
2025-12-07,HARYANA,HISAR,15,267
2025-12-07,HARYANA,JHAJJAR,18,111
2025-12-07,HARYANA,JIND,3,25
2025-12-07,HARYANA,KAITHAL,18,72
2025-12-07,HARYANA,KARNAL,29,117
2025-12-07,HARYANA,KURUKSHETRA,9,97
2025-12-07,HARYANA,MAHENDRAGARH,12,43
2025-12-07,HARYANA,MEWAT,45,263
2025-12-07,HARYANA,PALWAL,22,81
2025-12-07,HARYANA,PANCHKULA,14,113
2025-12-07,HARYANA,PANIPAT,39,192
2025-12-07,HARYANA,REWARI,10,65
2025-12-07,HARYANA,ROHTAK,21,96
2025-12-07,HARYANA,SIRSA,11,141
2025-12-07,HARYANA,SONIPAT,19,135
2025-12-07,HARYANA,YAMUNA NAGAR,30,161
2025-12-07,HARYANA,YAMUNANAGAR,0,5
2025-12-07,HIMACHAL PRADESH,BILASPUR,5,27
2025-12-07,HIMACHAL PRADESH,CHAMBA,32,62
2025-12-07,HIMACHAL PRADESH,HAMIRPUR,8,24
